epoch,loss,val_loss
0,2.78734865408,2.49172081883
1,2.3695559525,2.33944763662
2,2.26611347702,2.31722677529
3,2.21098113088,2.2627240737
4,2.17171653071,2.2787282498
5,2.14248736508,2.22844187624
6,2.11772538803,2.18254638794
7,2.09315402972,2.18211633748
8,2.0791227668,2.21862744819
9,2.06382308349,2.16299539235
10,2.05450475826,2.15986363594
11,2.04516086882,2.16074494622
12,2.03502467173,2.1409680332
13,2.02814028258,2.15039735666
14,2.01818846582,2.12957034756
15,2.01435527591,2.12001139726
16,2.00412054621,2.13212364713
17,2.00116727614,2.12906081225
18,1.99629492,2.1183113223
19,1.99255177569,2.10778426111
20,1.98629531096,2.12517405289
21,1.98572197847,2.11607561349
22,1.9812230186,2.10526590541
23,1.98007548651,2.10546379526
24,1.97344552355,2.09906956786
25,1.97047759953,2.09752389328
26,1.97076450071,2.10537469579
27,1.96909891751,2.09454118967
28,1.96475331165,2.10274205992
29,1.96060714018,2.11322222926
30,1.96079698178,2.0899989097
31,1.95917721927,2.09222821411
32,1.9588107277,2.08753070097
33,1.95326257093,2.10169944421
34,1.95236625686,2.08685986122
35,1.95481949375,2.1109777326
36,1.95059455078,2.0853786235
37,1.94947167595,2.09766154703
38,1.94969093018,2.07932467147
39,1.94613989241,2.07792069248
40,1.94539843399,2.08030346296
41,1.94462800138,2.07660907291
42,1.94644037296,2.09094932604
43,1.9450308067,2.07569072617
44,1.94373538432,2.07079169497
45,1.94374735765,2.07915932872
46,1.93875752306,2.07857818887
47,1.93840934411,2.07318984814
48,1.93746098044,2.0925634312
49,1.9384743188,2.07352693099
